#,Channel,TMT1_126,TMT1_127,TMT1_128,TMT1_129,TMT1_130,TMT1_131,TMT10_126,TMT10_127,TMT10_128,TMT10_129,TMT10_130,TMT10_131,TMT11_127,TMT11_128,TMT11_129,TMT11_130,TMT11_131,TMT12_127,TMT12_128,TMT12_129,TMT12_130,TMT12_131,TMT2_126,TMT2_127,TMT2_128,TMT2_129,TMT2_130,TMT2_131,TMT3_126,TMT3_127,TMT3_128,TMT3_129,TMT3_130,TMT3_131,TMT4_126,TMT4_127,TMT4_128,TMT4_129,TMT4_130,TMT4_131,TMT5_126,TMT5_127,TMT5_128,TMT5_129,TMT5_130,TMT5_131,TMT6_126,TMT6_127,TMT6_128,TMT6_129,TMT6_130,TMT6_131,TMT7_126,TMT7_127,TMT7_128,TMT7_129,TMT7_130,TMT7_131,TMT8_126,TMT8_127,TMT8_128,TMT8_129,TMT8_130,TMT8_131,TMT9_126,TMT9_127,TMT9_128,TMT9_129,TMT9_130,TMT9_131,Tissue,Ome,Species
2107,MPP7_HUMAN,-0.03030755,0.03030755,0.05717911,-0.2938061,0.165447,-0.1619255,0.06710848,0.3156696,-0.005706689,-0.1186524,0.05968759,-0.01124836,NA,NA,NA,NA,NA,-0.01301731,0.2664769,-0.09207211,-0.02973429,0.0972699,0.003804967,0.091963309,0.065941066,0.0736688,-0.125424396,-0.062143752,0.01507324,-0.2111718,0.1850396,0.04195561,-0.04237886,-0.008253366,NA,NA,NA,NA,NA,NA,0.01865467,-0.299009,0.005756853,0.1419812,-0.04423769,0.02672117,-0.01662374,-0.019742387,0.140624892,-7.88E-05,-0.078045075,-0.081826914,0.2128202,0.005652021,0.06792058,-0.1083755,-0.08506275,-0.01953563,0.09310285,-0.07991594,0.1085372,-0.003501838,-0.1183608,-0.1741861,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
2108,MPPA_HUMAN,0.166723619,-0.039888044,0.039888044,-0.036944993,-0.059530608,-0.037118308,0.100256408,-0.012462836,0.039630149,-0.028883119,-0.075350328,-0.067406563,-0.044035791,0,0.108321048,0.036732905,-0.068832077,0,0.021926404,-0.00849738,0,0,-0.086295196,0.194423306,-0.043588315,0.002539923,-0.024435853,0.037051972,0.098512933,-0.141960969,0.001502666,0.037618109,0.095022445,-0.076085909,0.008457155,-0.023756092,-0.003839878,0.041343737,-0.037872538,0.037002473,-0.032928839,-0.043265069,-0.006609068,0.203789552,-0.055257439,0.049035573,0.090288344,-0.047427858,0.112692627,-0.093189731,0.004513413,-0.005860861,-0.037082149,-0.203967318,0.080471803,0.027030129,0.03295075,0.036072854,0.073669071,0.007178477,-0.151080982,-0.012122895,0.001808084,0.00046507,-0.062911488,0.015324287,0.133054974,-0.035279478,-0.084040472,0.039107553,SKM,PROT,HUMAN
2109,MPPB_HUMAN,0.002990686,-0.108670535,0.010233059,0.019863376,0.036890008,-0.067519427,0.111997026,0.121985179,0.060702689,-0.095702248,-0.057581201,-0.141095034,-0.097677963,0.073286237,0.066300074,0.044440283,-0.008859715,0,0.067068798,0,0,-0.025390301,-0.120632223,0.300585362,0.023580933,-0.007299024,0.120891021,-0.064984986,0.169070064,-0.216145889,-0.030452068,0.053701379,0.047901935,-0.123979077,0.06643676,-0.0488762,0.013815648,0.086921796,-0.017755381,-0.042316268,0.02064504,-0.061407138,0.013201079,0.19608178,-0.037788464,-0.038641448,0.008615688,-0.082588008,-0.000368638,-0.038391098,0.10386722,-0.038536765,-0.032565507,-0.086045941,0.003941503,-0.005058563,0.108875024,-0.007878644,0.103147859,-0.049170431,-0.117970152,0.015053271,0.027677753,0.03407953,-0.000702751,0.061809125,0.091766117,-0.051390812,-0.084894848,-0.049544128,SKM,PROT,HUMAN
2110,MPRD_HUMAN,0.000863996,-0.007820463,0.2765427,-0.03148238,0.365821,-0.000863996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00984491,-0.1316117,0.4521802,-0.07789803,-0.07716752,0.1072599,0.05181806,0.1186067,-0.01017358,-0.145671,-0.2185845,-0.1156163,0.02243735,0.02296312,0.06394419,-0.3214873,-0.02617418,0.1497511,-0.2830444,-0.01620859,0.0155132,0.09815613,-0.09815613,0.06026654,-0.1309054,-0.0796245,0.07898299,-0.04107459,0.1977539,NA,NA,NA,NA,NA,NA,-0.03880648,0.06294281,-0.1552694,-0.1329761,0.03880648,0.05227476,-0.259025,-0.06688563,0.02073904,0.3812992,-0.01101909,0.01938837,0.07816889,0.04216541,0.03051219,-0.05425812,-0.2647669,0.1419032,SKM,PROT,HUMAN
2111,MPRI_HUMAN,0.053659394,-0.014472075,0.088059936,-0.122891259,-0.01256847,0.030317734,-0.280553862,0.125459943,0.06776791,0.069607968,-0.123645978,-0.009860824,-0.032184977,0.245838173,-0.160048934,-0.16167618,0.262620361,-0.030916663,0.124497875,0,0.021869369,-0.298653477,0.109336256,0.026576195,-0.0737598,-0.015689291,-0.018648421,0.02970133,-0.012807006,-0.037042565,0.008195438,-0.011737884,-0.003807672,0.095675424,-0.095842629,0.019358103,-0.113410271,0.116866009,-0.013673576,0.046007929,0.063986334,-0.152220175,0.055282265,-0.053715887,-0.035419127,0.018003594,0.071573619,-0.155932491,0.069400108,-0.188764445,0.026277983,0.018845974,0.039741453,-0.228146347,-0.048193279,0.048886576,-0.018554478,0.089656096,0.043736655,0.025800478,-0.021474992,-0.090943492,-0.031045553,0.211986485,-0.163345096,0.093096658,0.071007788,-0.08502319,-0.193037177,0.125688327,SKM,PROT,HUMAN
2112,MPRIP_HUMAN,0.275100237,-0.001081406,-0.259442074,0.008760713,-0.288781137,0.316145748,0.09460858,0.374124,0.07335253,0.03717727,-0.08800742,-0.1144733,0.185800392,-0.123343428,0.045640592,0.021977314,0,-0.1647347,0.1560199,-0.05667477,0.01201,0.05665046,0.002996625,0.149986297,0.047191073,-0.019030452,-0.06214133,-0.151961869,-0.1097627,0.01979104,0.203893,0.09170458,-0.06061721,-0.2891456,-0.190619252,0.032137379,0.007386477,-0.037957546,0.028448695,0.023883611,0.129553,-0.2730137,-0.05532823,0.05532823,0.05874798,0.02185441,NA,NA,NA,NA,NA,NA,0.1559371,-0.1422535,0.2566507,0.01558638,-0.05747084,-0.1899547,NA,NA,NA,NA,NA,NA,-0.093037491,-0.034096463,-0.013409,0.121609881,0.013409,0.050191884,SKM,PROT,HUMAN
2113,MRC1_HUMAN,0.1357055,-0.1372404,0.3445232,-0.2938917,0.408018,0.02263476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132677567,0.160268882,-0.173575997,0.282122058,-0.106578463,-0.101434326,0.03836348,-0.2975896,0.2430713,0.1127485,0.02281782,-0.0672433,NA,NA,NA,NA,NA,NA,0.02799797,-0.09549939,0.02252406,0.2222399,-0.06459694,-0.04268974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
2114,MRCKB_HUMAN,-0.119244757,-0.027831105,0.077482318,0.027831105,0.193815409,-0.091228408,-0.1492313,-0.086023854,0.063591853,0.185392057,-0.168422984,-0.07454974,0,-0.679307229,0.370679255,0.428081907,-0.598531371,NA,NA,NA,NA,NA,-0.01086257,0.1876314,-0.07020336,0.1716042,0.04009543,-0.06800647,0.1310259,-0.1265267,0.3420099,-0.01502672,-0.07706255,-0.059895,0.024899771,0.118703131,-0.007234175,-0.168383327,-0.078614057,0.046823964,-0.02257655,-0.08411825,0.2648044,0.04617059,-0.06406265,-0.04540697,NA,NA,NA,NA,NA,NA,0.128604559,-0.276458868,0.055476176,-0.121674875,-0.025079762,-0.018023159,0.028666011,-0.0379549,-0.259978259,0.255346335,-0.04070611,0.173304466,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
2115,MRE11_HUMAN,0.080930678,-0.47452235,0.166296313,-0.42493048,0.02931489,-0.02931489,-0.03155481,0.2431123,-0.03840955,0.03840955,-0.1228697,-0.09485973,0.172638544,0.07622074,0.125439023,-0.362173965,0.018200169,-0.358905063,0.215838845,-0.459936592,0,0.155895966,0.002632923,0.15700001,-0.00492834,0.084662209,-0.027637321,-0.26888519,-0.08626223,-0.00156419,0.09274769,0.06636358,0.04639468,-0.1865569,0.02641084,-0.1064944,-0.02641084,0.1219184,0.07885565,-0.2146911,-0.02430626,-0.04879331,0.1665549,0.05778332,0.01658703,-0.1135039,0.0113636,-0.026994264,0.139961246,0.037034515,-0.095378337,-0.055060825,-0.006835929,0.02860172,0.1684796,0.05933457,-0.06127509,-0.02176579,-0.00181829,0.004682585,-0.004682585,0.125598751,-0.29273211,-0.018404276,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
2116,MRM3_HUMAN,-0.2142913,0.1407811,0.4926523,-0.1964466,0.3512141,-0.5599064,-0.2384326,1.449168,-0.1336982,0.004410984,0.0978621,-0.1153751,0,-0.157011225,0.090562545,0.21923604,-0.213713213,-0.06917189,-0.1090917,-0.05862818,0,0.2393305,0.058171003,0.045495927,-0.067631247,-0.021401126,-0.156440784,0.129246884,0.04119681,-0.1409068,-0.1538556,0.1763975,-0.0864767,0.05934911,0.3324851,-0.2784371,-0.4038791,0.01391954,0.145069,0.03084635,0.02742472,-0.02742472,-0.03711128,0.1390381,-0.07614416,0.2365618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
2117,MRP1_HUMAN,0.005160405,-0.040841465,0.165087538,-0.149991279,0.171768713,-0.050360669,NA,NA,NA,NA,NA,NA,-0.082429242,0.064837675,0.01734597,0.27992282,-0.260686864,-0.03884884,0.02591314,-0.03443247,0,0.1394298,0.131646907,0.026211665,-0.053884963,0.024712587,0.008165189,-0.057502795,-0.031652627,-0.090334889,0.112791531,0.235926493,0.182364061,-0.112791531,0.243470949,-0.025348368,0.073906875,0.091570176,-0.094181596,-0.108231846,-0.2393147,-0.007242604,0.04834996,0.1253356,0.092941,-0.1125849,0.004979784,0.018979015,0.029906102,0.194768611,0.008250558,-0.196761294,0.08000014,-0.192860819,0.042828071,0.066874558,0.011672397,-0.025508705,-0.002929734,0.145735381,-0.038125222,0.002929734,-0.215264337,0.038125222,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
2118,MRRP1_HUMAN,0.093010216,-0.068453014,-0.006504839,-0.005704234,0.146477287,-0.075996719,0.3900141,-0.08861284,0.120001612,-0.120997997,-0.051873486,-0.01818107,-0.115787075,0.019880418,0.257593208,0,-0.105046101,0,0,0,0,0,-0.047115642,0.242911164,0.017288597,-0.010437041,-0.065109125,-0.022992297,0.024260215,-0.134808716,-0.274020182,0.11804638,0.091038738,-0.024260215,0.063260724,0.041392832,-0.17851319,-0.048489079,0.001897894,-0.027258129,-0.004229126,-0.107088662,-0.01883756,0.228673206,-0.003351096,-0.022911422,-0.004335985,-0.032095222,0.192700715,-0.047742004,-0.084526484,0.049996683,-0.008417147,-0.224628257,0.046773686,-0.028481985,0.028629278,0.035181666,0.084424867,-0.088148947,0.001101864,-0.108827985,0.009045588,0.008257876,0.003304889,0.289658185,-0.003304889,-0.049028938,-0.102203765,0.011289373,SKM,PROT,HUMAN
2119,MRRP3_HUMAN,0.04779035,0.1168303,0.00308246,-0.2785384,0.01475645,-0.3572515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2032352,-0.003515492,0,-0.004636806,0.06318333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1484798,-0.1285408,0.3493002,0.003414185,-0.14079,-0.003414185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
2120,MSI2H_HUMAN,0.111904763,0.031224364,-0.005874488,0.000780995,-0.020507484,-0.035824109,-0.020180801,-0.097160429,0.060124825,0.14323433,-0.168948984,0.004208042,0,0,0,0.259861848,-0.09695144,-0.016754375,0.002601414,-0.16509982,0.005880919,0,0.130344363,0.031343672,-0.041313945,0.024906232,-0.101085294,-0.009830515,0.093048252,-0.157122842,0.009153945,-0.065969658,0.102890771,0.001526074,0.008225304,0.006696804,0.053834194,0.017045974,-0.061768801,-0.032643711,0.00178685,-0.115833522,0.075435316,0.070309657,-0.02325517,-0.048589852,0.227180076,-0.052462786,0.065590061,-0.16480782,0.050024885,0.006828598,-0.010242129,-0.054787694,0.000775128,0.035686221,0.020719896,0.001630458,-0.006591172,0.035661849,-0.163474037,-0.003345874,0.049540541,0.018668161,0.009854953,-0.02221585,0.023141814,-0.105145337,0.027249054,-0.012867386,SKM,PROT,HUMAN
2121,MSPD1_HUMAN,-0.3243623,0.07181242,0.04952314,-0.02019471,0.0933448,0.009828447,0.01524136,0.1583834,-0.017327,0.1117312,-0.09044624,0.2503655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1039785,0.0587628,-0.5801527,-0.09318396,0.08752437,0.3656625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02466076,-0.2210063,-0.1216046,0.1795491,-0.02098492,0.06590541,SKM,PROT,HUMAN
2122,MSRA_HUMAN,0.0605943,-0.201903,-0.0605943,0.2439934,0.1625998,-0.1312281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1161175,0.1115888,0.08596726,-0.08596726,0.1161175,-0.1799616,NA,NA,NA,NA,NA,NA,-0.008994306,0.2300743,0.2806131,0.009150014,-0.03195901,-0.04296491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2206961,0.172514,-0.09046837,0.1784823,-0.3330655,-0.1784823,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
2123,MSRB2_HUMAN,0.1279932,0.005730365,-0.4112021,-0.009717959,-0.3752153,0.2141243,0.170673893,0.071857419,0.021383673,-0.020853034,-0.051342475,-0.166650426,0,-0.259673908,0.076819687,0.101742618,-0.280991393,-0.075088091,0.10319369,0,-0.109288841,0.088611878,-0.028689953,-0.052480611,0.046412092,-0.010462592,-0.00784266,0.07810634,0.02813121,0.02182344,-0.1526719,0.004244742,-0.001187253,0.001187253,-0.150403679,-0.077391473,0.078840996,0.115376539,0.049669749,0.075275645,0.02422691,-0.04152442,-0.004216626,0.1903466,-0.09628819,-0.05899518,0.009868797,-0.134915998,0.027390289,-0.433407224,0.041358012,0.05451613,-0.113565283,-0.084438498,0.0741106,0.059994062,-0.016622133,-0.012762214,0.280334,-0.03970972,-0.1814979,-0.06651446,0.03846699,0.1055148,-0.075497333,0.129405192,0.128781346,-0.107516914,-0.232930306,0.000348951,SKM,PROT,HUMAN
2124,MSRB3_HUMAN,-0.062849591,0.043765837,0.030294808,0.038753345,-0.075303952,0.153240979,-0.03665226,-0.1498497,0.1486697,-0.006117499,-0.03466588,0.1216979,0.199766377,0,0,0.644464636,-0.401996966,-0.06676687,0,0.2068645,0,0.058675,NA,NA,NA,NA,NA,NA,-0.05618705,-0.2141825,0.05618705,0.1537594,-0.09591765,0.2225082,0.2060549,-0.04267753,-0.01229786,0.05479439,-0.08364171,0.08762794,0.03923475,-0.06917006,-0.1124992,-0.05741138,-0.03592421,0.3751125,NA,NA,NA,NA,NA,NA,-0.118657506,-0.041452181,0.068984397,0.037203774,-0.003748974,0.221715271,-0.07726671,0.08658429,0.1365393,0.4147104,-0.6909317,-0.3233664,0.058405106,-0.065953918,-0.119933552,0.106282257,-0.062239112,0.277654205,SKM,PROT,HUMAN
2125,MSTN1_HUMAN,0.086593058,-0.113610607,-0.550465274,0.143450656,-0.293247613,0.218730897,0.102050779,-0.200602557,0.078269798,-0.005928279,-0.00752432,-0.053109075,-0.039692758,1.118697038,0,0.234673978,-0.039504271,0.039689092,0.005607491,0.050528387,-0.150925164,-0.22021498,0.089541673,-0.01456684,0.201059531,-0.170453714,-0.016448355,-0.020609467,0.108196316,-0.191828181,0.044466575,0.312093319,-0.136410698,-0.022792634,0.05296308,-0.4093552,0.404162,0.06461164,-0.2527751,-0.1006212,0.215933184,0.114057594,0.084783181,-0.269297264,0.082004345,-0.296311555,0.700797789,-0.12494811,0.024968587,0.089370756,-0.189958337,-0.003243105,0.333436005,-0.664180284,-0.221699379,0.018037189,0.582448384,-0.027284448,-0.009719168,0.05477968,-0.306703551,-0.112805138,0.139245373,0.085190835,0.004022001,0.301477822,-0.051274121,-0.177655355,0.222071988,-0.165851885,SKM,PROT,HUMAN
2126,MTA1_HUMAN,0.169173472,0.005220722,0.036287787,-0.005220722,-0.117752526,-0.10655758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011946338,0.017718216,0.039572809,0.00267292,-0.614472026,NA,NA,NA,NA,NA,NA,0.04469845,-0.05107069,0.35312,-0.02347869,-0.008684991,-0.2591539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156715644,-0.148216142,-0.0530581,-0.033870773,0.531014577,-0.021908982,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
2127,MTA2_HUMAN,0.231944157,-0.110133508,0.074190379,-0.102696622,-0.006182855,0.006182855,0.009001788,0.046862326,0.007417736,0.223936085,-0.084915545,-0.114972571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.069614329,0.180663443,-0.039418663,0.039418663,0.0146824,-0.223147525,0.05940507,0.05159118,0.000533888,0.04935986,0.02820297,-0.1566835,-0.005579005,0.013893792,0.017017707,-0.120316958,0.006836731,0.01714921,-0.01502883,-0.07476979,0.1250287,0.04066748,-0.1739931,0.04955473,-0.1905537,-0.03312858,0.1444069,0.08581801,-0.06034736,0.0220183,-0.09359275,0.2292596,0.1578922,-0.04497509,0.07060263,-0.03304846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
2128,MTAP_HUMAN,-0.054652158,-0.088498616,0.097869639,0.061540044,-0.02162479,-0.027957475,-0.204554496,0.296630374,-0.00645605,0.097110284,-0.007012174,-0.066072488,0,-0.157128211,0.117608737,0.09973315,-0.035512759,-0.189864035,0,-0.026460315,0.285940155,0.070825003,-0.004128085,0.016153226,-0.193827301,0.286254429,0.084903388,-0.12417277,-0.030622977,-0.153698876,0.241129704,0.049271811,-0.068514691,0.005147124,0.100320435,-0.000305461,-0.128337939,-0.023762734,0.083506204,0.020759721,0.134894705,-0.219134758,0.021198415,0.104596227,-0.06090194,-0.0621933,0.029190562,-0.065865433,0.062578987,-0.081650453,0.039085564,-0.074299478,0.009596607,0.081408115,-0.110406479,0.004959751,0.036777233,-0.070343791,-0.070062866,0.051770246,-0.029370162,0.039712573,0.026851695,-0.045128313,-0.022273504,-0.064942396,-0.009832629,0.024912321,0.010936506,0.147848569,SKM,PROT,HUMAN
2129,MTCH1_HUMAN,0.2647496,-0.1728809,0.07098801,0.08496408,-0.07098801,-0.1426829,-0.02468186,0.1997374,-0.08672158,0.02238731,-0.01114632,0.05635955,-0.129289523,0.025291475,-0.220342945,-0.075205601,0.162678028,-0.1536753,0,0.07723746,-0.1655784,0.08843698,-0.0768543,0.05773932,-0.05159329,0.06346835,-0.03438265,0.04808735,-0.1100381,-0.01595284,-0.08314855,-0.1777765,0.08415034,0.2368152,NA,NA,NA,NA,NA,NA,0.04373303,-0.1172007,0.1061251,0.0809662,-0.1312236,0.09407431,0.04070753,-0.1183767,0.15497,-0.1226471,-0.02183072,0.2481224,0.03508531,-0.1345029,-0.1826271,-0.02836659,0.07697625,0.2630505,0.083555256,-0.092454293,-0.083555256,-0.086092555,0.333615476,-0.001319438,-0.127336118,0.107598686,0.07398087,-0.084846695,-0.119716023,0.260669425,SKM,PROT,HUMAN
2130,MTCH2_HUMAN,0.076724167,-0.151779234,0.042193282,-0.039069301,0.084181538,-0.054274484,0.193520593,-0.11090425,0.119434002,-0.013747818,-0.081574038,-0.045154067,0,-0.071613765,0.273294179,0.035210075,-0.123178737,0.001722976,-0.012518091,0.148227605,-0.049609663,0.08070471,-0.036495785,0.264212295,-0.016300525,0.066286905,-0.112302171,0.001209717,0.083341004,-0.203171347,-0.043726154,0.039499331,0.050948671,-0.007886711,0.008612929,-0.028708173,-0.008612929,-0.023337942,0.091009036,-0.052651882,-0.143870103,-0.062610172,0.04889092,0.164836601,-0.04083623,0.096419849,0.145508983,-0.298971192,0.281974169,-0.112889683,0.047360406,0.00614461,0.034135501,-0.085914088,0.009188261,0.006332728,-0.050901919,0.062256699,0.033177084,0.011723965,-0.03789307,-0.03019928,-0.019229663,0.001476156,-0.012487963,0.266080324,0.099938488,-0.105030509,-0.128958627,-0.015684878,SKM,PROT,HUMAN
2131,MTEF3_HUMAN,0.085416225,-0.012901501,-0.16516682,0.084335139,0.012901501,-0.085458831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04203142,-0.2622923,0.1606939,0.04998743,-0.06213713,0.06854442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
2132,MTFP1_HUMAN,0.176042334,-0.183960332,-0.263821071,0.10564818,-0.095045485,0.129028077,0.6396463,0.02502027,-0.02502027,-0.6488371,0.103743,-0.4135679,-0.040196874,-0.075202808,0.817283461,0.608854013,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0434353,-0.2721313,-0.3832836,0.3021623,0.09539845,0.07350259,-0.02393444,-0.1476099,-0.1444738,0.01049632,-0.006009835,0.2171613,-0.3742239,0.336436,-0.5642811,0.1680618,-0.0176217,0.05054644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06389918,0.5230364,-0.01446822,-0.2811373,-0.6633509,-0.01239994,SKM,PROT,HUMAN
2133,MTM1_HUMAN,-0.144392204,-0.112652418,-0.059568279,0.20920373,0.121648276,-0.061398806,-0.021681102,0.025437324,0.063024328,-0.042299677,0.043574427,-0.072372198,0.020396763,0,0.033835386,0.068142561,-0.124204157,-0.050638538,0.064788636,0.130961126,-0.033048049,-0.023354511,0.011717725,-0.002941721,-0.0322222,-0.023589593,0.052941914,-0.115937415,0.042462398,0.005815413,-0.035616129,0.001250779,0.092591227,-0.134676352,0.033733001,0.01502971,0.057550982,-0.019326809,-0.063306637,-0.030617685,0.036183392,-0.044698102,-0.026922881,-0.020744088,0.140132649,-0.075679381,-0.017569155,-0.004172909,-0.067169459,0.142461061,0.007138352,-0.03520691,0.152983367,-0.125115385,-0.033379364,-0.00141068,0.033464322,0.058259471,-0.052860956,0.006699295,0.024797717,0.049624794,-0.274196048,-0.055185804,-0.031409671,-0.000975309,0.009529615,0.000975309,-0.005283457,0.005283457,SKM,PROT,HUMAN
2134,MTMR5_HUMAN,0.197520234,-0.03877041,-0.043307124,-0.108600783,-0.001685407,0.058319704,-0.185917543,0.141889314,-0.054669301,0.124527609,-0.008529943,0.021199663,0.073346311,-0.036562371,-0.073306833,0.063518911,-0.149535138,-0.02780132,0.04979477,-0.02038645,0,0.2440291,0.042372175,-0.079212538,0.087146066,0.001339144,-0.001339144,-0.092629258,0.1566941,-0.07147185,0.1046198,0.007002316,-0.1281207,-0.1993008,0.06266739,0.043860078,0.102874843,0.010640915,-0.135071547,-0.065601025,-0.007258368,-0.019522439,-0.02273514,0.131160127,-0.089127062,-0.027132006,-0.000135678,-0.240898907,0.242586669,0.000135678,-0.058973784,0.119248598,-0.2325747,0.1481807,0.1044158,-0.2991226,0.3357464,-0.06103648,NA,NA,NA,NA,NA,NA,-0.09439391,0.038803556,0.154630777,0.084726175,-0.020442872,0.020442872,SKM,PROT,HUMAN
2135,MTMR6_HUMAN,0.04432664,0.01616126,-0.1547779,-0.01616126,0.08063266,-0.08064775,NA,NA,NA,NA,NA,NA,0.012403269,0.160045595,-0.112805866,-0.144492732,0,-0.05551825,-0.1127225,0.07305119,-0.02562985,0.4384632,0.021178073,0.01271679,-0.010090279,-0.109724309,0.076774396,-0.182269582,-0.02380367,-0.1396259,0.2198394,0.1473427,-0.1186176,0.07616355,-0.1258646,0.02925158,0.1058761,0.03319122,0.000433677,-0.08814127,-0.1440483,0.04226644,-0.02446232,0.2039072,-0.1087421,0.02691021,0.038377328,-0.268888398,0.074115515,-0.104222973,0.018342069,0.116202639,0.05713008,-0.004964844,0.06961496,-0.02318688,0.08200918,-0.3219547,0.043241682,-0.120015856,-0.083608509,0.049499408,0.031590481,0.093925901,0.110067616,-0.178966163,-0.115481217,-0.038494655,-0.073082454,0.095068352,SKM,PROT,HUMAN
2136,MTMR9_HUMAN,0.141585,-0.05668781,-0.00442265,0.1030088,0.00442265,-0.07229628,NA,NA,NA,NA,NA,NA,0.190003865,-0.105944881,0.216836578,0.268870651,-0.078625829,0,0.00198338,0.146628,-0.06705544,-0.09089602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1328285,0.066154,-0.1933447,0.02919438,0.02018164,-0.1028047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1169604,0.05643142,-0.1396317,-0.02539922,-0.1839862,0.02149719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
2137,MTMRE_HUMAN,-0.1934866,0.06018757,-0.02814537,0.1001897,-0.04642355,0.02814537,NA,NA,NA,NA,NA,NA,-0.041389576,-0.259321481,0.136037716,0.023360029,0,-0.333791,0.1973512,-0.01588544,0.01608246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05278798,0.01857351,-0.5167329,-0.102334,0.01706823,0.06401274,NA,NA,NA,NA,NA,NA,0.028521842,-0.40189753,-0.325398469,0.452106266,-0.008720024,0.326283412,NA,NA,NA,NA,NA,NA,-0.068462215,-0.035046882,0.069260518,0.159599227,-0.201827832,-0.096829384,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
2138,MTNA_HUMAN,-0.05789875,-0.2465814,0.325602,-0.1359466,0.5510161,-0.01628074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007559264,0.04281297,-0.01543432,0,-0.2120019,0.1450002,-0.02909999,0.2970156,0.138837,-0.1038279,-0.2644088,0.1240389,0.02762002,0.02139212,0.05000673,-0.01317,-0.255542,-0.02521462,0.2127143,-0.138771,0.05684428,0.2381339,-0.112592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1665655,0.1004078,0.0969471,-0.1509716,0.00999358,-0.2500658,-0.1396329,-0.01385935,-0.2404997,0.04787836,0.2179687,-0.1242825,0.114048835,0.106598854,-0.074350496,-0.058469642,0.001552468,-0.00255498,SKM,PROT,HUMAN
